Timestamp,Sex,Age,Experience,FromLeargningToJobTime,Category,CloudUsage,FirstLanguage,CurrentLanguage,MainFramework,SourceControl,HasTesters,CI,StackoverflowPoints,GithubStars,WorkType,JobType,WorkingLanguage,MainEmployerCategory,PhysicalLocation,AverageMonthlyRevenueInGel,CountryWithMostRevenue,CurrentJobSatisfaction,AverageMonthlyWorkHours,DeservedSalaryOpinion,CovidSalaryInfluence,NationalSkillExamPoints,GPA,EducationLevel,LaptopDesktop,OperatingSystem,ComputerModel,RAM,Memory,InformationTechProgressActions,GainNewGenerationInterest
11/29/2021 3:03:14,მდედრობითი,27-29,9-12 წელი,4 წელი,QA Engineer,არ ვიყენებ,C,Javascript,არც ერთს,Git,კი,Jenkins,არ მაქვს account,არ უპასუხია,Full Time,Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,5k-6k,საქართველო,კი,160-240,6k-7k,არ უმოქმედია,60-70 %,3-3.5,დავამთავრე - master,ლეპტოპი,Windows,Asus ZenBook,32 gb,512 gb,სკოლებშიც ისწავლებოდეს,ბევრი უფასო ვორქშოპი და ტრენინგი
11/29/2021 6:09:37,მდედრობითი,35-39,9-12 წელი,4-6 წელი,Business Analyst,არ ვიყენებ,SQL,არც ერთს,არც ერთს,არ უპასუხია,არა,არ ვიყენებთ,არ მაქვს account,არ მაქვს account,Full Time,Office - Local Projects,ქართული,ფინანსები,საქართველო,3k-4k,საქართველო,არა,160-200,6k-7k,არ უმოქმედია,არ ჩამიბარებია,არ უპასუხია,დავამთავრე - master,ლეპტოპი,Windows,არ უპასუხია,32 gb,512 gb,,
11/29/2021 8:54:10,მდედრობითი,21-23,1-2 წელი,6 თვე - 1 წელი,Front End Developer,არ ვიყენებ,Javascript,Javascript,React,Git,არა,არ ვიყენებთ,არ მაქვს account,0-10,Full Time,Remote  - International Projects,ინგლისური,კრიპტო,საქართველო,5k-6k,შვეიცარია,კი,100-160,3k-4k,არ უმოქმედია,80-90 %,არ უპასუხია,ვსწავლობ -  bachelor,ლეპტოპი,Linux,არ უპასუხია,არ უპასუხია,არ უპასუხია,,
11/29/2021 9:09:47,მამრობითი,30-34,9-12 წელი,18 თვე - 2 წელი,game developer,AWS,C,C/C++,Cocos2Dx,Git,კი,Jenkins,არ მაქვს account,10-20,Full Time,Remote  - International Projects,ინგლისური,ვიდეოთამაშები,საქართველო,10k-15k,გერმანია,კი,160-200,15k-20k,არ უმოქმედია,80-90 %,3.7-3.8,დავამთავრე -  PHD,ლეპტოპი,Macos,MacBook Pro,16 gb,512 gb,"ყველანაირი გადასახადი რაც it სფეროშია, უნდა გაუქმდეს.","ვაჩვენოთ, თუ როგორ იქმნება თამაშები."
11/29/2021 9:34:40,მამრობითი,21-23,4-6 წელი,6 თვე - 1 წელი,Back End Developer,AWS,C,Python,FastAPI,Git,კი,Gitlab CI,100-200,0-10,Both (Full time + Part Time),Remote  - International Projects,ინგლისური,ფინანსები,საქართველო,არ უპასუხია,არ უპასუხია,კი,100-160,50k-70k,არ უპასუხია,60-70 %,3.5-3.7,დავამთავრე -  bachelor,ლეპტოპი,Linux,Dell XPS,16 gb,256 gb,,
11/29/2021 10:38:59,მდედრობითი,21-23,2-4 წელი,1 წელი - 18 თვე,Back End Developer,არ ვიყენებ,C#,C#,.NET,Git,კი,Teamcity,0-10,0-10,Full Time,Remote  - Local Projects,ქართული,სადაზღვევო სფერო,საქართველო,1000-1499,საქართველო,არა,300-400,2k-3k,არ უმოქმედია,80-90 %,2.5-3,დავამთავრე -  bachelor,ლეპტოპი,Windows,Microsoft Surface,8 gb,256 gb,,
11/29/2021 10:45:00,მამრობითი,არ უპასუხია,6-9 წელი,0-3 თვე,Full Stack Developer,Digital Ocean,PHP,PHP,Laravel,Git,არ უპასუხია,Jenkins,არ მაქვს account,არ მაქვს account,Both (Full time + Part Time),Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,10k-15k,საქართველო,კი,160-200,20k-30k,"კი, გაიზარდა",70-80 %,3-3.5,დავამთავრე -  bachelor,ლეპტოპი,Windows,არ უპასუხია,16 gb,512 gb,,
11/29/2021 10:53:38,მამრობითი,24-26,2-4 წელი,6 თვე - 1 წელი,Back End Developer,არ ვიყენებ,C,C#,.NET,Git,კი,არ ვიყენებთ,0-10,0-10,Both (Full time + Part Time),Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,2k-3k,ამერიკის შეერთებული შტატები,კი,40-100,4k-5k,"კი, გაიზარდა",60-70 %,3.5-3.7,დავამთავრე -  bachelor,ლეპტოპი,Windows,Lenovo Ideapad,16 gb,256 gb,,
11/29/2021 12:43:25,მამრობითი,30-34,9-12 წელი,1 წელი - 18 თვე,Back End Developer,AWS,C#,C#,.NET Core,Git,კი,Azure Pipelines,არ მაქვს account,არ მაქვს account,Full Time,Remote  - Local Projects,ქართული,ფინანსები,საქართველო,50k+,საქართველო,კი,400+,15k-20k,"კი, გაიზარდა",80-90 %,2.5-3,დავამთავრე - master,Desktop კომპიუტერი,Windows,Lenovo thinkpad,16 gb,1 tb,საგადასახადო კუთხით გავხდეთ კონკურენტ უნარიანი ქვეყანა ,"პირველ რიგში დასაქმების პერსპექტივით, ასევე კარგი სასწავლო გარემოს შექმნით"
11/29/2021 13:05:15,მამრობითი,30-34,9-12 წელი,0-3 თვე,Project Manager,AZURE,Javascript,Javascript,არც ერთს,Git,კი,არ ვიყენებთ,არ მაქვს account,არ მაქვს account,Full Time,Office -  International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,2k-3k,საქართველო,კი,100-160,4k-5k,არ უმოქმედია,არ ჩამიბარებია,არ უპასუხია,მხოლოდ სკოლა,ლეპტოპი,Windows,Lenovo ThinkPad,16 gb,256 gb,"ისწავლებოდეს სკოლაში, ხარისხიანად. ხელი შეეწყოს საერთაშორისო კომპანიებს.","სკოლიდანვე, გასართობი გაკვეთილებით (მაგ. მაინკრაფტით დაპროგრამება და მსგავსი)."
11/29/2021 13:12:21,მამრობითი,35-39,15-20 წელი,6 თვე - 1 წელი,Mobile Apps Developer,AWS,ActionScript,Swift,SwiftUI,Git,კი,Jenkins,1000-2000,10-20,Both (Full time + Part Time),Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,15k-20k,ამერიკის შეერთებული შტატები,ისე რა,160-240,30k-50k,არ უმოქმედია,არ ჩამიბარებია,არ უპასუხია,დავამთავრე -  bachelor,ლეპტოპი,Macos,არ უპასუხია,32 gb,512 gb,ინვესტიცია განათლებასა და სტარტაპებში,ვისაც სწავლა უნდა ისედაც სწავლობს
